year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),generation(mwH)
1999,US,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,495082
1999,US,Total Electric Power Industry,Wind,,,,4487998
1999,US,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,37040734
1999,UT,Total Electric Power Industry,Total,,,,36784628
1999,UT,Total Electric Power Industry,Coal,,,,34533781
1999,UT,Total Electric Power Industry,Geothermal,,,,155530
1999,UT,Total Electric Power Industry,Hydroelectric Conventional,,,,1255142
1999,UT,Total Electric Power Industry,Natural Gas,,,,610057
1999,UT,Total Electric Power Industry,Other Biomass,,,,8169
1999,UT,Total Electric Power Industry,Other Gases,,,,191285
1999,UT,Total Electric Power Industry,Petroleum,,,,30664
1999,UT,Total Electric Power Industry,Pumped Storage,,,,0
1999,VA,Total Electric Power Industry,Total,,,,73897611
1999,VA,Total Electric Power Industry,Coal,,,,35444523
1999,VA,Total Electric Power Industry,Hydroelectric Conventional,,,,681687
1999,VA,Total Electric Power Industry,Natural Gas,,,,4639481
1999,VA,Total Electric Power Industry,Nuclear,,,,28300643
1999,VA,Total Electric Power Industry,Other Biomass,,,,1073438
1999,VA,Total Electric Power Industry,Petroleum,,,,3362738
1999,VA,Total Electric Power Industry,Pumped Storage,,,,-1227757
1999,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,0
1999,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1622858
1999,VT,Total Electric Power Industry,Total,,,,5703593
1999,VT,Total Electric Power Industry,Hydroelectric Conventional,,,,1195696
1999,VT,Total Electric Power Industry,Natural Gas,,,,18291
1999,VT,Total Electric Power Industry,Nuclear,,,,4059107
1999,VT,Total Electric Power Industry,Petroleum,,,,24978
1999,VT,Total Electric Power Industry,Wind,,,,13604
1999,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,391917
1999,WA,Total Electric Power Industry,Total,,,,117084018
1999,WA,Total Electric Power Industry,Coal,,,,8692479
1999,WA,Total Electric Power Industry,Hydroelectric Conventional,,,,96989382
1999,WA,Total Electric Power Industry,Natural Gas,,,,3707237
1999,WA,Total Electric Power Industry,Nuclear,,,,6085893
1999,WA,Total Electric Power Industry,Other,,,,44
1999,WA,Total Electric Power Industry,Other Biomass,,,,206823
1999,WA,Total Electric Power Industry,Other Gases,,,,221354
1999,WA,Total Electric Power Industry,Petroleum,,,,51495
1999,WA,Total Electric Power Industry,Pumped Storage,,,,0
1999,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1129311
1999,WI,Total Electric Power Industry,Total,,,,58538854
1999,WI,Total Electric Power Industry,Coal,,,,41131554
1999,WI,Total Electric Power Industry,Hydroelectric Conventional,,,,1984594
1999,WI,Total Electric Power Industry,Natural Gas,,,,2208680
1999,WI,Total Electric Power Industry,Nuclear,,,,11494764
1999,WI,Total Electric Power Industry,Other Biomass,,,,280684
1999,WI,Total Electric Power Industry,Petroleum,,,,541422
1999,WI,Total Electric Power Industry,Wind,,,,0
1999,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,897156
1999,WV,Total Electric Power Industry,Total,,,,94692596
1999,WV,Total Electric Power Industry,Coal,,,,93329226
1999,WV,Total Electric Power Industry,Hydroelectric Conventional,,,,930255
1999,WV,Total Electric Power Industry,Natural Gas,,,,164472
1999,WV,Total Electric Power Industry,Other,,,,195
1999,WV,Total Electric Power Industry,Other Gases,,,,75458
1999,WV,Total Electric Power Industry,Petroleum,,,,192990
1999,WY,Total Electric Power Industry,Total,,,,43632491
1999,WY,Total Electric Power Industry,Coal,,,,41939072
1999,WY,Total Electric Power Industry,Hydroelectric Conventional,,,,1170225
1999,WY,Total Electric Power Industry,Natural Gas,,,,379624
1999,WY,Total Electric Power Industry,Other,,,,74065
1999,WY,Total Electric Power Industry,Other Gases,,,,9656
1999,WY,Total Electric Power Industry,Petroleum,,,,48699
1999,WY,Total Electric Power Industry,Wind,,,,11150
2000,AK,Total Electric Power Industry,Total,,,,6156525
2000,AK,Total Electric Power Industry,Coal,,,,538673
2000,AK,Total Electric Power Industry,Hydroelectric Conventional,,,,1001819
2000,AK,Total Electric Power Industry,Natural Gas,,,,3975832
2000,AK,Total Electric Power Industry,Petroleum,,,,640201
2000,AK,Total Electric Power Industry,Wind,,,,0
2000,AL,Total Electric Power Industry,Total,,,,124405340
2000,AL,Total Electric Power Industry,Coal,,,,77517714
2000,AL,Total Electric Power Industry,Hydroelectric Conventional,,,,5817631
2000,AL,Total Electric Power Industry,Natural Gas,,,,5028211
2000,AL,Total Electric Power Industry,Nuclear,,,,31368563
2000,AL,Total Electric Power Industry,Other,,,,758
2000,AL,Total Electric Power Industry,Other Biomass,,,,29012
2000,AL,Total Electric Power Industry,Other Gases,,,,230143
2000,AL,Total Electric Power Industry,Petroleum,,,,366155
2000,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,4047153
2000,AR,Total Electric Power Industry,Total,,,,43875766
2000,AR,Total Electric Power Industry,Coal,,,,24167699
2000,AR,Total Electric Power Industry,Hydroelectric Conventional,,,,2370483
2000,AR,Total Electric Power Industry,Natural Gas,,,,3862509
2000,AR,Total Electric Power Industry,Nuclear,,,,11651772
2000,AR,Total Electric Power Industry,Other,,,,7539
2000,AR,Total Electric Power Industry,Other Biomass,,,,7455
2000,AR,Total Electric Power Industry,Petroleum,,,,221728
2000,AR,Total Electric Power Industry,Pumped Storage,,,,0
2000,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,1586581
2000,AZ,Total Electric Power Industry,Total,,,,88946577
2000,AZ,Total Electric Power Industry,Coal,,,,40993129
2000,AZ,Total Electric Power Industry,Hydroelectric Conventional,,,,8354216
2000,AZ,Total Electric Power Industry,Natural Gas,,,,8734799
2000,AZ,Total Electric Power Industry,Nuclear,,,,30380571
2000,AZ,Total Electric Power Industry,Other Biomass,,,,4583
2000,AZ,Total Electric Power Industry,Petroleum,,,,190323
2000,AZ,Total Electric Power Industry,Pumped Storage,,,,288956
2000,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,0
2000,CA,Total Electric Power Industry,Total,,,,208082483
2000,CA,Total Electric Power Industry,Coal,,,,2363607
2000,CA,Total Electric Power Industry,Geothermal,,,,12308471
2000,CA,Total Electric Power Industry,Hydroelectric Conventional,,,,38333786
2000,CA,Total Electric Power Industry,Natural Gas,,,,103218973
2000,CA,Total Electric Power Industry,Nuclear,,,,35175505
2000,CA,Total Electric Power Industry,Other,,,,22040
2000,CA,Total Electric Power Industry,Other Biomass,,,,2610332
2000,CA,Total Electric Power Industry,Other Gases,,,,2687177
2000,CA,Total Electric Power Industry,Petroleum,,,,2839794
2000,CA,Total Electric Power Industry,Pumped Storage,,,,937940
2000,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,,,,493334
2000,CA,Total Electric Power Industry,Wind,,,,3518023
2000,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,3573501
2000,CO,Total Electric Power Industry,Total,,,,44165546
2000,CO,Total Electric Power Industry,Coal,,,,35381219
2000,CO,Total Electric Power Industry,Hydroelectric Conventional,,,,1454415
2000,CO,Total Electric Power Industry,Natural Gas,,,,7157438
2000,CO,Total Electric Power Industry,Other Biomass,,,,17914
2000,CO,Total Electric Power Industry,Petroleum,,,,109385
2000,CO,Total Electric Power Industry,Pumped Storage,,,,45175
2000,CO,Total Electric Power Industry,Wind,,,,0
2000,CT,Total Electric Power Industry,Total,,,,32967570
2000,CT,Total Electric Power Industry,Coal,,,,3186096
2000,CT,Total Electric Power Industry,Hydroelectric Conventional,,,,526312
2000,CT,Total Electric Power Industry,Natural Gas,,,,4062029
2000,CT,Total Electric Power Industry,Nuclear,,,,16365334
2000,CT,Total Electric Power Industry,Other Biomass,,,,2153135
2000,CT,Total Electric Power Industry,Petroleum,,,,6679032
2000,CT,Total Electric Power Industry,Pumped Storage,,,,-4368
2000,DC,Total Electric Power Industry,Total,,,,144374
2000,DC,Total Electric Power Industry,Petroleum,,,,144374
2000,DE,Total Electric Power Industry,Total,,,,5987451
2000,DE,Total Electric Power Industry,Coal,,,,4112296
2000,DE,Total Electric Power Industry,Natural Gas,,,,840508
2000,DE,Total Electric Power Industry,Other Biomass,,,,18838
2000,DE,Total Electric Power Industry,Other Gases,,,,166769
2000,DE,Total Electric Power Industry,Petroleum,,,,849040
2000,FL,Total Electric Power Industry,Total,,,,191815840
2000,FL,Total Electric Power Industry,Coal,,,,72741829
2000,FL,Total Electric Power Industry,Hydroelectric Conventional,,,,86769
2000,FL,Total Electric Power Industry,Natural Gas,,,,43202867
2000,FL,Total Electric Power Industry,Nuclear,,,,32291345
2000,FL,Total Electric Power Industry,Other,,,,2036183
2000,FL,Total Electric Power Industry,Other Biomass,,,,3631313
2000,FL,Total Electric Power Industry,Other Gases,,,,23471
2000,FL,Total Electric Power Industry,Petroleum,,,,35743030
2000,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,2059033
2000,GA,Total Electric Power Industry,Total,,,,123877413
2000,GA,Total Electric Power Industry,Coal,,,,80100450
2000,GA,Total Electric Power Industry,Hydroelectric Conventional,,,,2480797
2000,GA,Total Electric Power Industry,Natural Gas,,,,4251077
2000,GA,Total Electric Power Industry,Nuclear,,,,32472935
2000,GA,Total Electric Power Industry,Other,,,,1530
2000,GA,Total Electric Power Industry,Other Biomass,,,,89340
2000,GA,Total Electric Power Industry,Petroleum,,,,1620653
2000,GA,Total Electric Power Industry,Pumped Storage,,,,-154828
2000,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,3015459
2000,HI,Total Electric Power Industry,Total,,,,10593403
2000,HI,Total Electric Power Industry,Coal,,,,1578585
2000,HI,Total Electric Power Industry,Geothermal,,,,262053
2000,HI,Total Electric Power Industry,Hydroelectric Conventional,,,,103458
2000,HI,Total Electric Power Industry,Natural Gas,,,,0
2000,HI,Total Electric Power Industry,Other Biomass,,,,538349
2000,HI,Total Electric Power Industry,Other Gases,,,,42173
2000,HI,Total Electric Power Industry,Petroleum,,,,8051782
2000,HI,Total Electric Power Industry,Wind,,,,17003
2000,IA,Total Electric Power Industry,Total,,,,41542010
2000,IA,Total Electric Power Industry,Coal,,,,35067093
2000,IA,Total Electric Power Industry,Hydroelectric Conventional,,,,904010
2000,IA,Total Electric Power Industry,Natural Gas,,,,433764
2000,IA,Total Electric Power Industry,Nuclear,,,,4452884
2000,IA,Total Electric Power Industry,Other Biomass,,,,88562
2000,IA,Total Electric Power Industry,Petroleum,,,,101877
2000,IA,Total Electric Power Industry,Wind,,,,493820
2000,ID,Total Electric Power Industry,Total,,,,11910442
2000,ID,Total Electric Power Industry,Coal,,,,70675
2000,ID,Total Electric Power Industry,Hydroelectric Conventional,,,,10966695
2000,ID,Total Electric Power Industry,Natural Gas,,,,299053
2000,ID,Total Electric Power Industry,Other,,,,83813
2000,ID,Total Electric Power Industry,Petroleum,,,,6948
2000,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,,,,483258
2000,IL,Total Electric Power Industry,Total,,,,178496081
2000,IL,Total Electric Power Industry,Coal,,,,82322832
2000,IL,Total Electric Power Industry,Hydroelectric Conventional,,,,143828
2000,IL,Total Electric Power Industry,Natural Gas,,,,4665563
2000,IL,Total Electric Power Industry,Nuclear,,,,89438049
2000,IL,Total Electric Power Industry,Other Biomass,,,,908391
2000,IL,Total Electric Power Industry,Other Gases,,,,384398
2000,IL,Total Electric Power Industry,Petroleum,,,,633020
2000,IN,Total Electric Power Industry,Total,,,,127819516
2000,IN,Total Electric Power Industry,Coal,,,,121477884
2000,IN,Total Electric Power Industry,Hydroelectric Conventional,,,,588276
2000,IN,Total Electric Power Industry,Natural Gas,,,,2054616
2000,IN,Total Electric Power Industry,Other Biomass,,,,129882
2000,IN,Total Electric Power Industry,Other Gases,,,,2599337
2000,IN,Total Electric Power Industry,Petroleum,,,,969521
2000,KS,Total Electric Power Industry,Total,,,,44815905
2000,KS,Total Electric Power Industry,Coal,,,,32507051
2000,KS,Total Electric Power Industry,Hydroelectric Conventional,,,,15332
2000,KS,Total Electric Power Industry,Natural Gas,,,,2811316
2000,KS,Total Electric Power Industry,Nuclear,,,,9060834
2000,KS,Total Electric Power Industry,Petroleum,,,,421372
2000,KY,Total Electric Power Industry,Total,,,,93006083
2000,KY,Total Electric Power Industry,Coal,,,,90063054
2000,KY,Total Electric Power Industry,Hydroelectric Conventional,,,,2324568
